no,gender,age,height,weight,bmi,griffith,sensitivity,environment,thermal sensation,thermal comfort,thermal preference,room,seat,season,date,time,ta,hr
12,0,23,164,47,0,0.52,2,1,1.5,2,1,202,1,summer,2019/7/30,9:02:00,25.7,57.94
12,0,23,164,47,0,0.52,2,1,-0.5,1,3,217,1,summer,2019/7/29,11:01:00,25.5,51.44
12,0,23,164,47,0,0.52,2,1,-1,1,3,217,1,summer,2019/7/29,11:24:00,25.3,50.46
12,0,23,164,47,0,0.52,2,1,-1.5,2,3,217,1,summer,2019/7/29,11:39:00,25.3,50.15
12,0,23,164,47,0,0.52,2,1,1,1,1,217,1,summer,2019/7/29,12:01:00,26.1,51.99
12,0,23,164,47,0,0.52,2,1,-0.5,1,3,217,1,summer,2019/7/29,14:32:00,24.5,51.18
12,0,23,164,47,0,0.52,2,1,-1.5,2,3,217,1,summer,2019/7/29,15:02:00,24.6,51.5
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,217,1,summer,2019/7/29,16:00:00,25.5,51.25
12,0,23,164,47,0,0.52,2,1,-0.5,1,3,217,1,summer,2019/7/29,16:30:00,25.2,50.11
12,0,23,164,47,0,0.52,2,1,-1,2,3,217,1,summer,2019/7/29,16:40:00,25.1,49.78
12,0,23,164,47,0,0.52,2,1,0.5,2,1,217,1,summer,2019/7/29,17:01:00,26,51.44
12,0,23,164,47,0,0.52,2,1,0.5,1,1,217,1,summer,2019/7/29,17:31:00,26.6,53.22
12,0,23,164,47,0,0.52,2,1,1.5,2,1,217,1,summer,2019/7/28,17:45:00,26.4,54.53
12,0,23,164,47,0,0.52,2,1,1,1,1,217,1,summer,2019/7/28,14:30:00,26.4,58.65
12,0,23,164,47,0,0.52,2,1,1,2,1,217,1,summer,2019/7/28,17:33:00,26.5,56.35
12,0,23,164,47,0,0.52,2,1,1.5,2,1,217,1,summer,2019/7/28,17:09:00,26.5,56.92
12,0,23,164,47,0,0.52,2,1,2,2,1,217,1,summer,2019/7/28,16:57:00,26.6,57.91
12,0,23,164,47,0,0.52,2,1,1.5,2,1,217,1,summer,2019/7/28,16:38:00,26.7,57.37
12,0,23,164,47,0,0.52,2,1,2,2,1,217,1,summer,2019/7/28,16:23:00,26.8,59.67
12,0,23,164,47,0,0.52,2,1,2,2,1,217,1,summer,2019/7/28,16:23:00,26.8,59.67
12,0,23,164,47,0,0.52,2,1,2,2,1,217,1,summer,2019/7/28,16:06:00,26.9,58.72
12,0,23,164,47,0,0.52,2,1,2,2,1,217,1,summer,2019/7/28,15:31:00,27,60.29
12,0,23,164,47,0,0.52,2,1,2,2,1,217,2,summer,2019/7/28,15:31:00,27,60.29
12,0,23,164,47,0,0.52,2,1,0,1,2,217,1,summer,2019/7/28,15:00:00,26.5,57.84
12,0,23,164,47,0,0.52,2,1,0,1,2,217,2,summer,2019/7/28,15:00:00,26.5,57.84
12,0,23,164,47,0,0.52,2,1,-1.5,2,3,224,3,summer,2019/7/26,17:51:00,24,57.53
12,0,23,164,47,0,0.52,2,1,-0.5,1,3,224,5,summer,2019/7/27,15:04:00,24.5,62.51
12,0,23,164,47,0,0.52,2,1,0,1,2,224,3,summer,2019/7/26,16:48:00,24.3,58.01
12,0,23,164,47,0,0.52,2,1,1.5,2,1,217,4,summer,2019/7/23,16:32:00,25.5,51.18
12,0,23,164,47,0,0.52,2,1,1.5,2,1,202,2,summer,2019/7/24,14:59:00,24.4,56.47
12,0,23,164,47,0,0.52,2,1,-0.5,2,3,202,2,summer,2019/7/24,14:29:00,24.5,55.91
12,0,23,164,47,0,0.52,2,1,-0.5,2,3,202,2,summer,2019/7/24,12:16:00,24.9,57.97
12,0,23,164,47,0,0.52,2,1,-2,2,3,202,2,summer,2019/7/24,11:35:00,23.8,55.42
12,0,23,164,47,0,0.52,2,1,-1,2,3,202,2,summer,2019/7/24,11:04:00,24,55.25
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,202,2,summer,2019/7/24,10:34:00,24.1,55.43
12,0,23,164,47,0,0.52,2,1,0,1,2,202,2,summer,2019/7/24,10:03:00,24.3,56.16
12,0,23,164,47,0,0.52,2,1,0,1,2,202,2,summer,2019/7/24,9:32:00,24.4,56.14
12,0,23,164,47,0,0.52,2,1,0,1,2,224,3,summer,2019/7/26,16:16:00,24.5,54.89
12,0,23,164,47,0,0.52,2,1,2,2,1,217,4,summer,2019/7/23,17:40:00,25.7,49.7
12,0,23,164,47,0,0.52,2,1,1,2,1,217,4,summer,2019/7/23,17:03:00,25.6,50.18
12,0,23,164,47,0,0.52,2,1,0.5,1,2,217,4,summer,2019/7/23,16:01:00,25.4,51.77
12,0,23,164,47,0,0.52,2,1,2,2,1,202,2,summer,2019/7/24,16:08:00,25.5,60.27
12,0,23,164,47,0,0.52,2,1,1,2,1,217,4,summer,2019/7/23,15:31:00,25.5,51.94
12,0,23,164,47,0,0.52,2,1,1,2,1,217,4,summer,2019/7/23,15:01:00,25.1,51.33
12,0,23,164,47,0,0.52,2,1,1,2,1,217,4,summer,2019/7/23,14:30:00,25,51.76
12,0,23,164,47,0,0.52,2,1,1,2,1,217,4,summer,2019/7/23,12:05:00,26.1,57.81
12,0,23,164,47,0,0.52,2,1,0,1,2,217,4,summer,2019/7/23,11:34:00,25.8,57.79
12,0,23,164,47,0,0.52,2,1,0,1,2,217,4,summer,2019/7/23,11:04:00,25.1,56.75
12,0,23,164,47,0,0.52,2,1,-1,2,3,217,4,summer,2019/7/23,10:34:00,23.9,54.91
12,0,23,164,47,0,0.52,2,1,-1,2,3,217,4,summer,2019/7/23,10:04:00,23.8,54.15
12,0,23,164,47,0,0.52,2,1,-1,2,3,217,4,summer,2019/7/23,9:33:00,23.5,53.56
12,0,23,164,47,0,0.52,2,1,-1.5,2,3,217,4,summer,2019/7/23,9:03:00,23.2,55.21
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,217,4,summer,2019/7/19,17:32:00,25,51.58
12,0,23,164,47,0,0.52,2,1,1.5,2,1,202,2,summer,2019/7/24,15:37:00,25.3,59.39
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,202,2,summer,2019/7/24,9:02:00,24.8,55.08
12,0,23,164,47,0,0.52,2,1,2,2,1,202,2,summer,2019/7/24,16:41:00,24.5,55.13
12,0,23,164,47,0,0.52,2,1,0,1,2,217,3,summer,2019/7/25,16:32:00,25.8,51.35
12,0,23,164,47,0,0.52,2,1,0.5,1,1,224,3,summer,2019/7/26,15:35:00,25.4,55.67
12,0,23,164,47,0,0.52,2,1,0.5,0,0,202,2,summer,2019/7/24,17:13:00,24.2,55.46
12,0,23,164,47,0,0.52,2,1,3,2,1,224,3,summer,2019/7/26,14:32:00,26.3,57.09
12,0,23,164,47,0,0.52,2,1,1,2,1,224,3,summer,2019/7/26,12:12:00,26.3,56.92
12,0,23,164,47,0,0.52,2,1,0,1,2,224,3,summer,2019/7/26,11:42:00,26.4,56.98
12,0,23,164,47,0,0.52,2,1,1,2,1,224,3,summer,2019/7/26,10:39:00,26.2,57.3
12,0,23,164,47,0,0.52,2,1,1,2,1,224,3,summer,2019/7/26,10:08:00,26.1,57.16
12,0,23,164,47,0,0.52,2,1,0,1,2,224,3,summer,2019/7/26,9:38:00,26.1,57.06
12,0,23,164,47,0,0.52,2,1,2,2,1,224,3,summer,2019/7/26,9:07:00,26.2,58.81
12,0,23,164,47,0,0.52,2,1,1.5,2,1,217,3,summer,2019/7/25,17:33:00,26.3,51.31
12,0,23,164,47,0,0.52,2,1,1,2,1,217,3,summer,2019/7/25,17:03:00,26,50.13
12,0,23,164,47,0,0.52,2,1,1,2,1,224,3,summer,2019/7/26,15:04:00,26.5,57.96
12,0,23,164,47,0,0.52,2,1,0,1,2,217,3,summer,2019/7/25,16:01:00,25.5,54.16
12,0,23,164,47,0,0.52,2,1,-1,1,3,217,3,summer,2019/7/25,10:36:00,23.6,62.84
12,0,23,164,47,0,0.52,2,1,1,2,1,217,3,summer,2019/7/25,15:31:00,25.1,53.57
12,0,23,164,47,0,0.52,2,1,0,1,2,202,2,summer,2019/7/24,17:43:00,24,54.71
12,0,23,164,47,0,0.52,2,1,-1,2,3,217,3,summer,2019/7/25,9:02:00,22.2,56.94
12,0,23,164,47,0,0.52,2,1,-2,2,3,217,3,summer,2019/7/25,9:32:00,22.7,56.34
12,0,23,164,47,0,0.52,2,1,-2,2,3,217,3,summer,2019/7/25,10:03:00,23,55.69
12,0,23,164,47,0,0.52,2,1,0,1,2,217,1,summer,2019/7/29,15:30:00,25.7,53.05
12,0,23,164,47,0,0.52,2,1,-0.5,1,3,217,3,summer,2019/7/25,11:07:00,24.1,62.37
12,0,23,164,47,0,0.52,2,1,1.5,2,1,217,3,summer,2019/7/25,12:13:00,25.6,63.19
12,0,23,164,47,0,0.52,2,1,0,1,2,217,3,summer,2019/7/25,14:29:00,24.9,54.95
12,0,23,164,47,0,0.52,2,1,0.5,1,1,217,3,summer,2019/7/25,14:59:00,25,54.21
12,0,23,164,47,0,0.52,2,1,-0.5,1,2,217,3,summer,2019/7/25,11:38:00,25,62.82
13,1,22,174,66,0,0.73,2,0,-0.5,1,3,202,3,summer,2019/7/30,10:00:00,24.9,56.26
13,1,22,174,66,0,0.73,2,0,0,1,2,217,4,summer,2019/7/29,14:33:00,24.5,51.22
13,1,22,174,66,0,0.73,2,0,0,1,3,217,2,summer,2019/7/29,15:03:00,24.6,51.44
13,1,22,174,66,0,0.73,2,0,0,1,1,217,2,summer,2019/7/29,15:31:00,25.8,52.99
13,1,22,174,66,0,0.73,2,0,0,1,2,217,2,summer,2019/7/29,15:59:00,25.5,51.35
13,1,22,174,66,0,0.73,2,0,-0.5,1,3,217,2,summer,2019/7/29,16:33:00,25.2,49.91
13,1,22,174,66,0,0.73,2,0,0,1,1,217,2,summer,2019/7/29,17:01:00,26,51.44
13,1,22,174,66,0,0.73,2,0,0,1,1,217,2,summer,2019/7/29,17:30:00,26.6,53.18
13,1,22,174,66,0,0.73,2,0,0,1,2,202,3,summer,2019/7/30,9:02:00,25.7,57.94
13,1,22,174,66,0,0.73,2,0,0,1,3,202,2,summer,2019/7/30,9:34:00,25.2,56.97
13,1,22,174,66,0,0.73,2,0,0,1,2,202,3,summer,2019/7/30,11:00:00,24.4,55.57
13,1,22,174,66,0,0.73,2,0,-0.5,1,3,202,3,summer,2019/7/30,10:30:00,24.6,54.98
13,1,22,174,66,0,0.73,2,0,0,1,3,202,3,summer,2019/7/30,11:30:00,24.3,56.07
13,1,22,174,66,0,0.73,2,0,0,1,2,202,3,summer,2019/7/30,12:01:00,25.2,57.13
13,1,22,174,66,0,0.73,2,0,0,1,3,202,3,summer,2019/7/30,14:30:00,24,56.65
13,1,22,174,66,0,0.73,2,0,0,1,2,202,3,summer,2019/7/30,15:30:00,25.2,59.38
13,1,22,174,66,0,0.73,2,0,0.5,1,1,202,3,summer,2019/7/30,16:00:00,25.6,61.12
13,1,22,174,66,0,0.73,2,0,0.5,2,1,202,3,summer,2019/7/30,16:32:00,25.9,62.26
13,1,22,174,66,0,0.73,2,0,1,2,1,202,3,summer,2019/7/30,17:01:00,26.1,63.17
13,1,22,174,66,0,0.73,2,0,0,1,2,202,3,summer,2019/7/30,17:33:00,25,56.03
13,1,22,174,66,0,0.73,2,0,0,1,2,202,3,summer,2019/7/30,15:02:00,24.3,57.78
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/27,15:36:00,24.5,62.33
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,11:01:00,25.6,59.38
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/22,11:13:00,24.5,61.26
13,1,22,174,66,0,0.73,2,0,1,2,1,202,5,summer,2019/7/22,16:57:00,25.6,63.41
13,1,22,174,66,0,0.73,2,0,1,2,1,202,5,summer,2019/7/22,16:19:00,25.6,63.54
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/22,15:19:00,25.7,61.41
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/22,14:49:00,25.7,62.42
13,1,22,174,66,0,0.73,2,0,0,2,1,202,5,summer,2019/7/22,14:19:00,25.6,61.86
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/22,12:22:00,25.2,66.5
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/22,11:43:00,24.6,67.41
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/22,10:38:00,24.7,63.23
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,202,5,summer,2019/7/24,10:48:00,24,54.76
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/22,10:05:00,25,66.27
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/22,9:35:00,25.3,68.4
13,1,22,174,66,0,0.73,2,0,0,2,1,202,5,summer,2019/7/22,9:05:00,26,74
13,1,22,174,66,0,0.73,2,0,1,2,1,224,2,summer,2019/7/19,17:44:00,26.9,61.58
13,1,22,174,66,0,0.73,2,0,0.5,1,1,224,2,summer,2019/7/19,17:13:00,26.6,61.06
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,16:43:00,26.3,60.47
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,16:13:00,25.8,58.9
13,1,22,174,66,0,0.73,2,0,1,2,1,202,5,summer,2019/7/22,17:27:00,25.4,63.54
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/23,9:04:00,23.2,55.23
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/23,9:34:00,23.5,53.59
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/23,10:04:00,23.8,54.15
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/24,9:44:00,24.4,55.72
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/24,9:14:00,24.5,54.98
13,1,22,174,66,0,0.73,2,0,0.5,2,1,202,5,summer,2019/7/24,8:43:00,25.7,60.49
13,1,22,174,66,0,0.73,2,0,0.5,2,1,217,1,summer,2019/7/23,17:40:00,25.7,49.7
13,1,22,174,66,0,0.73,2,0,2,2,1,224,2,summer,2019/7/27,16:09:00,25.7,65.73
13,1,22,174,66,0,0.73,2,0,0.5,2,1,217,1,summer,2019/7/23,17:03:00,25.6,50.18
13,1,22,174,66,0,0.73,2,0,0.5,1,2,217,1,summer,2019/7/23,16:32:00,25.5,51.18
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/23,16:01:00,25.4,51.77
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/23,15:31:00,25.5,51.94
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/23,15:00:00,25.1,51.22
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/23,14:30:00,25,51.76
13,1,22,174,66,0,0.73,2,0,0,1,1,217,1,summer,2019/7/23,12:09:00,25.9,56.56
13,1,22,174,66,0,0.73,2,0,0,1,1,217,1,summer,2019/7/23,11:39:00,25.8,57.88
13,1,22,174,66,0,0.73,2,0,0,1,1,217,1,summer,2019/7/23,11:09:00,25.2,56.88
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/23,10:37:00,24,55.04
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,15:43:00,24.7,57.46
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,15:13:00,23.9,56.76
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,14:43:00,24,55.26
13,1,22,174,66,0,0.73,2,0,0,1,2,201,1,summer,2019/7/17,9:52:00,24,55.26
13,1,22,174,66,0,0.73,2,0,0,2,1,202,1,summer,2019/7/17,9:09:00,26,60.93
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,202,1,summer,2019/7/16,17:28:00,25.2,54.92
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/16,16:58:00,24.7,53.16
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,202,1,summer,2019/7/16,16:27:00,23.7,52.1
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,202,1,summer,2019/7/16,15:57:00,23.7,51.89
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,202,1,summer,2019/7/16,15:27:00,23.8,52.44
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,202,1,summer,2019/7/16,14:57:00,23.9,52.09
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/16,14:27:00,24,52.22
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/16,12:42:00,24.7,51.09
13,1,22,174,66,0,0.73,2,0,0.5,2,1,202,1,summer,2019/7/16,11:56:00,25.8,54.72
13,1,22,174,66,0,0.73,2,0,0.5,1,1,202,1,summer,2019/7/16,11:26:00,25.2,52.9
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/16,10:56:00,24.4,51.89
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/16,10:26:00,24.6,50.84
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/16,9:55:00,25,51.07
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/16,9:25:00,25.4,50.14
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/17,9:39:00,25.2,55.47
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/17,10:09:00,25.2,55.97
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,12:01:00,26.4,60.99
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/17,10:39:00,25.8,58.01
13,1,22,174,66,0,0.73,2,0,0.5,1,1,224,2,summer,2019/7/19,11:31:00,26.1,60.41
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,10:30:00,24,56.41
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,10:00:00,24.3,55.74
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,9:30:00,24.9,61.27
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/19,9:00:00,25.7,58.36
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,202,1,summer,2019/7/17,17:23:00,24.6,53.39
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/17,16:53:00,24.9,54.7
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/17,16:23:00,25.5,55.62
13,1,22,174,66,0,0.73,2,0,0.5,1,1,202,1,summer,2019/7/17,15:53:00,26.1,61.19
13,1,22,174,66,0,0.73,2,0,0.5,1,1,202,1,summer,2019/7/17,15:21:00,25.8,59.05
13,1,22,174,66,0,0.73,2,0,0,1,1,202,1,summer,2019/7/17,14:51:00,25.3,56.43
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/17,14:21:00,24.9,54.28
13,1,22,174,66,0,0.73,2,0,0,1,2,201,1,summer,2019/7/17,11:18:00,24.9,54.28
13,1,22,174,66,0,0.73,2,0,0,1,2,202,1,summer,2019/7/17,11:10:00,26.1,60.25
13,1,22,174,66,0,0.73,2,0,0,1,2,201,1,summer,2019/7/17,10:48:00,26.1,60.25
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/24,10:15:00,24.2,55.91
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/22,15:49:00,25.5,63.09
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,202,5,summer,2019/7/24,11:18:00,23.9,55.17
13,1,22,174,66,0,0.73,2,0,0,1,2,224,1,summer,2019/7/26,17:36:00,24.1,57.52
13,1,22,174,66,0,0.73,2,0,0.5,2,1,224,2,summer,2019/7/27,12:09:00,25.6,65.41
13,1,22,174,66,0,0.73,2,0,0.5,1,1,224,2,summer,2019/7/27,11:38:00,24.4,61.92
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/27,11:08:00,24.4,61.92
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/27,10:38:00,24,60.13
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/27,10:02:00,24.1,60.27
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/27,9:32:00,24.5,60.07
13,1,22,174,66,0,0.73,2,0,0.5,2,1,224,2,summer,2019/7/27,9:01:00,25.1,65.36
13,1,22,174,66,0,0.73,2,0,0,1,2,224,1,summer,2019/7/26,17:06:00,24.3,57.42
13,1,22,174,66,0,0.73,2,0,0,1,2,224,1,summer,2019/7/26,10:38:00,26.2,57.33
13,1,22,174,66,0,0.73,2,0,0,1,2,224,1,summer,2019/7/26,16:36:00,24.4,56.36
13,1,22,174,66,0,0.73,2,0,0.5,1,1,224,1,summer,2019/7/26,16:05:00,24.8,56.31
13,1,22,174,66,0,0.73,2,0,0,1,2,224,1,summer,2019/7/26,15:35:00,25.4,55.67
13,1,22,174,66,0,0.73,2,0,0,1,2,224,1,summer,2019/7/26,15:04:00,26.5,57.96
13,1,22,174,66,0,0.73,2,0,0,1,2,224,1,summer,2019/7/26,14:34:00,26.3,57.44
13,1,22,174,66,0,0.73,2,0,0.5,2,1,224,1,summer,2019/7/26,12:09:00,26.4,56.37
13,1,22,174,66,0,0.73,2,0,0,1,2,224,1,summer,2019/7/26,11:38:00,26.4,56.98
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/27,14:31:00,24.5,65.33
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/27,15:01:00,24.6,62.62
13,1,22,174,66,0,0.73,2,0,0.5,2,1,217,2,summer,2019/7/28,17:48:00,26.4,54.85
13,1,22,174,66,0,0.73,2,0,0.5,2,2,217,2,summer,2019/7/28,17:18:00,26.5,56.94
13,1,22,174,66,0,0.73,2,0,0.5,2,1,224,2,summer,2019/7/27,16:43:00,26.5,56.94
13,1,22,174,66,0,0.73,2,0,0,1,2,224,2,summer,2019/7/27,17:17:00,24.3,57.88
13,1,22,174,66,0,0.73,2,0,0.5,2,1,224,2,summer,2019/7/27,17:47:00,24.3,59.9
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/28,9:00:00,23.4,59.91
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/28,9:30:00,23.8,57.5
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/28,10:00:00,24.1,56.82
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,217,1,summer,2019/7/28,10:31:00,24.4,55.98
13,1,22,174,66,0,0.73,2,0,0.5,2,1,217,1,summer,2019/7/28,11:01:00,24.8,56.97
13,1,22,174,66,0,0.73,2,0,0.5,2,1,217,1,summer,2019/7/28,11:32:00,26.1,62.24
13,1,22,174,66,0,0.73,2,0,2,2,1,217,1,summer,2019/7/28,12:04:00,27,66.04
13,1,22,174,66,0,0.73,2,0,0,1,2,217,2,summer,2019/7/28,14:31:00,26.4,58.58
13,1,22,174,66,0,0.73,2,0,0,1,2,217,2,summer,2019/7/28,15:01:00,26.5,57.68
13,1,22,174,66,0,0.73,2,0,1,2,1,217,2,summer,2019/7/28,15:35:00,26.9,59.84
13,1,22,174,66,0,0.73,2,0,1,2,1,202,5,summer,2019/7/24,11:56:00,24.5,56.47
13,1,22,174,66,0,0.73,2,0,1,2,1,217,2,summer,2019/7/28,16:41:00,26.6,57.19
13,1,22,174,66,0,0.73,2,0,0,1,2,224,1,summer,2019/7/26,11:08:00,26.3,57.14
13,1,22,174,66,0,0.73,2,0,0.5,2,1,217,2,summer,2019/7/28,16:10:00,26.8,58.4
13,1,22,174,66,0,0.73,2,0,0.5,2,1,224,1,summer,2019/7/26,10:08:00,26.1,57.16
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/25,10:41:00,23.7,62.95
13,1,22,174,66,0,0.73,2,0,1,2,1,224,1,summer,2019/7/26,9:38:00,26.1,57.06
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/24,14:28:00,24.6,55.96
13,1,22,174,66,0,0.73,2,0,2,2,1,202,5,summer,2019/7/24,14:59:00,24.4,56.47
13,1,22,174,66,0,0.73,2,0,2,2,1,202,5,summer,2019/7/24,15:29:00,25.2,58.78
13,1,22,174,66,0,0.73,2,0,2.5,2,1,202,5,summer,2019/7/24,15:59:00,25.5,60.92
13,1,22,174,66,0,0.73,2,0,-1,1,2,202,5,summer,2019/7/24,16:31:00,24.7,55.87
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/24,17:02:00,24.2,55.34
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/25,9:11:00,22.4,57.7
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/25,9:41:00,22.8,55.71
13,1,22,174,66,0,0.73,2,0,-0.5,1,2,217,1,summer,2019/7/25,10:11:00,23,56.12
13,1,22,174,66,0,0.73,2,0,0,1,2,202,5,summer,2019/7/24,17:32:00,24.1,55.04
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/25,11:16:00,24.4,62.52
13,1,22,174,66,0,0.73,2,0,0.5,1,1,217,1,summer,2019/7/25,11:57:00,25.4,63.14
13,1,22,174,66,0,0.73,2,0,1,2,1,224,1,summer,2019/7/26,9:07:00,26.2,58.81
13,1,22,174,66,0,0.73,2,0,1,2,1,217,1,summer,2019/7/25,17:03:00,26,50.13
13,1,22,174,66,0,0.73,2,0,0.5,2,1,217,1,summer,2019/7/25,16:32:00,25.8,51.35
13,1,22,174,66,0,0.73,2,0,0.5,1,1,217,1,summer,2019/7/25,16:01:00,25.5,54.16
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/25,15:31:00,25.1,53.57
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/25,14:58:00,25,54.02
13,1,22,174,66,0,0.73,2,0,0,1,2,217,1,summer,2019/7/25,14:28:00,24.9,54.77
13,1,22,174,66,0,0.73,2,0,2,2,1,217,1,summer,2019/7/25,12:27:00,25.9,64.07
13,1,22,174,66,0,0.73,2,0,0.5,2,2,217,1,summer,2019/7/25,17:37:00,26.3,51.14
14,1,22,169,57,0,0.26,1,0,0,1,1,202,4,summer,2019/7/29,11:08:00,26.1,61.07
14,1,22,169,57,0,0.26,1,0,0,1,1,202,4,summer,2019/7/29,15:30:00,26,60.41
14,1,22,169,57,0,0.26,1,0,0.5,1,1,202,4,summer,2019/7/29,11:05:00,26.1,60.94
14,1,22,169,57,0,0.26,1,0,0,1,3,202,4,summer,2019/7/29,17:00:00,24.6,55.82
14,1,22,169,57,0,0.26,1,0,0,1,3,224,4,summer,2019/7/29,16:36:00,24.6,55.82
14,1,22,169,57,0,0.26,1,0,1,1,3,202,4,summer,2019/7/29,16:00:00,25.1,56.72
14,1,22,169,57,0,0.26,1,0,0,1,1,202,4,summer,2019/7/29,17:31:00,25.5,58.07
14,1,22,169,57,0,0.26,1,0,1,1,1,202,4,summer,2019/7/29,15:12:00,25.8,59.47
14,1,22,169,57,0,0.26,1,0,0,1,1,202,4,summer,2019/7/29,14:32:00,24.6,57.07
14,1,22,169,57,0,0.26,1,0,0,1,2,202,4,summer,2019/7/29,12:00:00,26.4,63.32
14,1,22,169,57,0,0.26,1,0,0.5,1,1,202,4,summer,2019/7/29,11:30:00,26.3,62.51
