no,gender,age,height,weight,bmi,griffith,sensitivity,preference,environment,thermal sensation,thermal comfort,thermal preference,season,date,time,room,ta,hr
16,1,23,180,70,21.6,2.27,1,-1,-1,1.5,0,-1,summer,2021/8/1,14:30:00,5,27.8,55.7
16,1,23,180,70,21.6,2.27,1,-1,-1,1.5,0,-1,summer,2021/8/1,15:00:00,5,27.8,55.7
16,1,23,180,70,21.6,2.27,1,-1,-1,1.5,0,-1,summer,2021/8/1,15:30:00,5,27.8,55.7
16,1,23,180,70,21.6,2.27,1,-1,-1,1.5,0,-1,summer,2021/8/1,16:00:00,5,28,55.7
16,1,23,180,70,21.6,2.27,1,-1,-1,1.5,0,-1,summer,2021/8/1,16:30:00,5,28,55.7
16,1,23,180,70,21.6,2.27,1,-1,-1,1,0,-1,summer,2021/8/1,17:00:00,5,28.1,55.8
16,1,23,180,70,21.6,2.27,1,-1,-1,0.8,0,-1,summer,2021/8/1,17:30:00,5,28.2,55.9
16,1,23,180,70,21.6,2.27,1,-1,-1,0,1,0,summer,2021/8/1,18:00:00,5,28,56.8
17,0,23,160,52,20.31,0.67,1,0,0,-1,0,3,winter,2021/1/17,10:00:00,5,22.8,14.1
17,0,23,160,52,20.31,0.67,1,0,0,0,1,2,winter,2021/1/17,10:30:00,5,23.1,14.7
17,0,23,160,52,20.31,0.67,1,0,0,0.1,1,2,winter,2021/1/17,11:00:00,5,24.1,14.1
17,0,23,160,52,20.31,0.67,1,0,0,0.1,1,2,winter,2021/1/17,11:30:00,5,24.6,14.1
17,0,23,160,52,20.31,0.67,1,0,0,0.1,1,2,winter,2021/1/17,12:00:00,5,25,13.9
17,0,23,160,52,20.31,0.67,1,0,0,0.9,1,1,winter,2021/1/17,14:30:00,5,25.8,13.3
17,0,23,160,52,20.31,0.67,1,0,0,1,0,1,winter,2021/1/17,15:00:00,5,25.4,14.3
17,0,23,160,52,20.31,0.67,1,0,0,0.5,1,2,winter,2021/1/17,15:30:00,5,25.2,14.9
17,0,23,160,52,20.31,0.67,1,0,0,0,1,1,winter,2021/1/17,16:00:00,5,25.2,15.3
17,0,23,160,52,20.31,0.67,1,0,0,0.5,1,1,winter,2021/1/17,16:30:00,5,25.1,15.7
17,0,23,160,52,20.31,0.67,1,0,0,-0.5,1,2,winter,2021/1/17,17:00:00,5,25.1,16.1
17,0,23,160,52,20.31,0.67,1,0,0,0,1,2,winter,2021/1/17,17:30:00,5,25,16.2
17,0,23,160,52,20.31,0.67,1,0,0,0.1,1,2,winter,2021/1/17,9:00:00,5,21.9,11.8
17,0,23,160,52,20.31,0.67,1,0,0,0,1,3,winter,2021/1/17,9:30:00,5,22.5,13.2
17,0,23,160,52,20.31,0.67,1,0,0,-1,0,3,winter,2021/1/18,10:00:00,4,23.1,19.4
17,0,23,160,52,20.31,0.67,1,0,0,-0.5,0,3,winter,2021/1/18,10:30:00,4,23.4,19.5
17,0,23,160,52,20.31,0.67,1,0,0,0,1,2,winter,2021/1/18,11:00:00,4,23.6,19.8
17,0,23,160,52,20.31,0.67,1,0,0,0.1,1,2,winter,2021/1/18,11:30:00,4,23.7,20.1
17,0,23,160,52,20.31,0.67,1,0,0,0,1,3,winter,2021/1/18,12:00:00,4,23.9,20.2
17,0,23,160,52,20.31,0.67,1,0,0,0,1,2,winter,2021/1/18,14:30:00,4,23.3,17.8
17,0,23,160,52,20.31,0.67,1,0,0,0.1,1,2,winter,2021/1/18,15:00:00,4,23.7,19.4
17,0,23,160,52,20.31,0.67,1,0,0,0.2,1,2,winter,2021/1/18,15:30:00,4,24.1,20.3
17,0,23,160,52,20.31,0.67,1,0,0,0.2,1,2,winter,2021/1/18,16:00:00,4,24.3,21.3
17,0,23,160,52,20.31,0.67,1,0,0,-0.1,1,2,winter,2021/1/18,16:30:00,4,24.4,21.3
17,0,23,160,52,20.31,0.67,1,0,0,0,1,3,winter,2021/1/18,17:00:00,4,24.5,21.5
17,0,23,160,52,20.31,0.67,1,0,0,0.1,1,2,winter,2021/1/18,17:30:00,4,24.6,21.8
17,0,23,160,52,20.31,0.67,1,0,0,0,1,2,winter,2021/1/18,9:00:00,4,22.2,14.8
17,0,23,160,52,20.31,0.67,1,0,0,0.5,1,2,winter,2021/1/18,9:30:00,4,22.7,18.9
17,0,23,160,51,19.92,0.67,1,-1,0,0.5,1,-1,summer,2021/7/23,9:00:00,1,23.2,69
17,0,23,160,51,19.92,0.67,1,-1,0,0.5,1,-1,summer,2021/7/23,9:30:00,1,23.3,68.3
17,0,23,160,51,19.92,0.67,1,-1,0,1,1,-1,summer,2021/7/23,10:00:00,1,23.8,70.7
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/23,10:30:00,1,25.2,71.1
17,0,23,160,51,19.92,0.67,1,-1,0,0.5,1,-1,summer,2021/7/23,11:00:00,1,25.7,71.2
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/23,11:30:00,1,25.8,70.8
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/23,12:00:00,1,26,70.9
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/23,14:30:00,1,26.4,68.9
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/23,15:00:00,1,26.5,69.1
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,-1,summer,2021/7/23,15:30:00,1,26.6,69
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/23,16:00:00,1,26.7,69
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/23,16:30:00,1,26.8,68.7
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/23,17:00:00,1,26.8,69.5
17,0,23,160,51,19.92,0.67,1,-1,0,-0.5,1,0,summer,2021/7/23,17:30:00,1,26.6,69.5
17,0,23,160,51,19.92,0.67,1,-1,0,-0.5,1,0,summer,2021/7/23,18:00:00,1,26.5,68.2
17,0,23,160,51,19.92,0.67,1,-1,0,-0.5,1,1,summer,2021/7/24,9:00:00,1,25.5,65.3
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/24,9:30:00,1,23.3,66
17,0,23,160,51,19.92,0.67,1,-1,0,0.5,1,-1,summer,2021/7/24,10:00:00,1,22.9,65.6
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/24,10:30:00,1,25.1,65.7
17,0,23,160,51,19.92,0.67,1,-1,0,-0.5,1,0,summer,2021/7/24,11:00:00,1,25.4,66.3
17,0,23,160,51,19.92,0.67,1,-1,0,-0.5,1,0,summer,2021/7/24,11:30:00,1,23.2,70.1
17,0,23,160,51,19.92,0.67,1,-1,0,-1,1,0,summer,2021/7/24,12:00:00,1,22.7,69.4
17,0,23,160,51,19.92,0.67,1,-1,0,0.5,1,0,summer,2021/7/24,14:30:00,1,25.5,67.2
17,0,23,160,51,19.92,0.67,1,-1,0,0.5,1,0,summer,2021/7/24,15:00:00,1,25.6,66.8
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/24,15:30:00,1,25.8,67.3
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/24,16:00:00,1,25.9,66
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/24,16:30:00,1,23.6,65.3
17,0,23,160,51,19.92,0.67,1,-1,0,0.5,1,0,summer,2021/7/24,17:00:00,1,23.9,70.1
17,0,23,160,51,19.92,0.67,1,-1,0,0.5,1,0,summer,2021/7/24,17:30:00,1,25.4,67.6
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/31,14:30:00,1,25.2,62.5
17,0,23,160,51,19.92,0.67,1,-1,0,-0.5,1,1,summer,2021/7/31,15:00:00,1,25,61.4
17,0,23,160,51,19.92,0.67,1,-1,0,-1,0,1,summer,2021/7/31,15:30:00,1,23.5,70.8
17,0,23,160,51,19.92,0.67,1,-1,0,-1,0,1,summer,2021/7/31,16:00:00,1,22.6,68.5
17,0,23,160,51,19.92,0.67,1,-1,0,-0.5,0,1,summer,2021/7/31,16:30:00,1,22.3,66.7
17,0,23,160,51,19.92,0.67,1,-1,0,-1,0,1,summer,2021/7/31,17:00:00,1,22,65.4
17,0,23,160,51,19.92,0.67,1,-1,0,-0.5,1,0,summer,2021/7/31,17:30:00,1,24.2,63.3
17,0,23,160,51,19.92,0.67,1,-1,0,0,1,0,summer,2021/7/31,18:00:00,1,24.7,62.5
18,0,22,163,48,18.07,1.09,1,-1,-1,2,0,-1,summer,2021/7/20,9:00:00,5,27.9,56.4
18,0,22,163,48,18.07,1.09,1,-1,-1,2,0,-1,summer,2021/7/20,9:30:00,5,28.1,58.7
18,0,22,163,48,18.07,1.09,1,-1,-1,2.5,0,-1,summer,2021/7/20,10:00:00,5,28.4,59.9
18,0,22,163,48,18.07,1.09,1,-1,-1,3,0,-1,summer,2021/7/20,10:30:00,5,28.4,61.5
18,0,22,163,48,18.07,1.09,1,-1,-1,1,1,-1,summer,2021/7/20,11:00:00,5,27.5,63.3
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/20,11:30:00,5,27.3,62.6
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/20,12:00:00,5,27.1,61.8
18,0,22,163,48,18.07,1.09,1,-1,-1,1,0,-1,summer,2021/7/20,14:30:00,5,26.2,62
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,0,-1,summer,2021/7/20,15:00:00,5,26.8,60.6
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,0,-1,summer,2021/7/20,15:30:00,5,26.8,60.6
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/20,16:00:00,5,25.2,62.2
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/20,16:30:00,5,24.7,58.5
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,1,1,summer,2021/7/20,17:00:00,5,24.7,58.2
18,0,22,163,48,18.07,1.09,1,-1,-1,-2.5,0,1,summer,2021/7/20,17:30:00,5,24.5,56.8
18,0,22,163,48,18.07,1.09,1,-1,-1,-2.5,0,1,summer,2021/7/20,18:00:00,5,25,55.4
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/21,9:00:00,5,23.7,58.9
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,0,summer,2021/7/21,9:30:00,5,24,57.4
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/21,10:00:00,5,25.4,53
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/21,10:30:00,5,25.4,51.2
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/21,11:00:00,5,25.6,51.8
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,1,1,summer,2021/7/21,11:30:00,5,25.5,50.4
18,0,22,163,48,18.07,1.09,1,-1,-1,-0.5,1,1,summer,2021/7/21,12:00:00,5,25.4,49.5
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/23,9:00:00,5,24.2,62.6
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,0,summer,2021/7/23,9:30:00,5,25.1,60.4
18,0,22,163,48,18.07,1.09,1,-1,-1,-0.5,1,0,summer,2021/7/23,10:00:00,5,25.9,57.6
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,1,0,summer,2021/7/23,10:30:00,5,26.2,55.8
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,-1,summer,2021/7/23,11:00:00,5,26.3,54.2
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/23,11:30:00,5,26.4,53.2
18,0,22,163,48,18.07,1.09,1,-1,-1,1,1,-1,summer,2021/7/23,12:00:00,5,26.3,54.5
18,0,22,163,48,18.07,1.09,1,-1,-1,1.5,0,-1,summer,2021/7/23,14:30:00,5,27.4,56.8
18,0,22,163,48,18.07,1.09,1,-1,-1,2,0,-1,summer,2021/7/23,15:00:00,5,27.5,58.6
18,0,22,163,48,18.07,1.09,1,-1,-1,2.5,0,-1,summer,2021/7/23,15:30:00,5,27.4,59.7
18,0,22,163,48,18.07,1.09,1,-1,-1,1,1,-1,summer,2021/7/23,16:00:00,5,27.3,60
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,-1,summer,2021/7/23,16:30:00,5,27,58.1
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/23,17:00:00,5,26.9,57.2
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/23,17:30:00,5,26.8,56.9
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,0,summer,2021/7/23,18:00:00,5,26.7,56.5
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/24,9:00:00,5,23.7,53.6
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/24,9:30:00,5,23.9,54.8
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/24,10:00:00,5,24,54.1
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/24,10:30:00,5,24,53.7
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/24,11:00:00,5,24.1,53.6
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,-1,summer,2021/7/24,11:30:00,5,25.4,54.1
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,-1,summer,2021/7/24,12:00:00,5,25.7,55
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,-1,summer,2021/7/24,14:30:00,5,25.6,60.3
18,0,22,163,48,18.07,1.09,1,-1,-1,1,0,-1,summer,2021/7/24,15:00:00,5,26.1,60.3
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,-1,summer,2021/7/24,15:30:00,5,26.4,60.7
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,-1,summer,2021/7/24,16:00:00,5,26.6,61.9
18,0,22,163,48,18.07,1.09,1,-1,-1,1,0,-1,summer,2021/7/24,16:30:00,5,26.9,61.4
18,0,22,163,48,18.07,1.09,1,-1,-1,1.5,0,-1,summer,2021/7/24,17:00:00,5,27.1,61
18,0,22,163,48,18.07,1.09,1,-1,-1,2,0,-1,summer,2021/7/24,17:30:00,5,27.2,60.9
18,0,22,163,48,18.07,1.09,1,-1,-1,1.5,0,-1,summer,2021/7/24,18:00:00,5,27.2,60.6
18,0,22,163,48,18.07,1.09,1,-1,-1,-0.5,1,0,summer,2021/7/27,9:00:00,5,23,52.3
18,0,22,163,48,18.07,1.09,1,-1,-1,-0.5,1,0,summer,2021/7/27,9:30:00,5,23.4,52.6
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,0,1,summer,2021/7/27,10:00:00,5,23.4,52.3
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,1,0,summer,2021/7/27,10:30:00,5,23.7,51.4
18,0,22,163,48,18.07,1.09,1,-1,-1,-0.5,1,0,summer,2021/7/27,11:00:00,5,23.9,50.9
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/27,11:30:00,5,24.5,52.2
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/27,12:00:00,5,24.9,54.8
18,0,22,163,48,18.07,1.09,1,-1,-1,-0.5,1,0,summer,2021/7/27,14:30:00,5,24.9,61
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/27,15:00:00,5,25.8,58.6
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,-1,summer,2021/7/27,15:30:00,5,26.3,59.4
18,0,22,163,48,18.07,1.09,1,-1,-1,1.5,0,-1,summer,2021/7/27,16:00:00,5,26.9,57.7
18,0,22,163,48,18.07,1.09,1,-1,-1,2,0,-1,summer,2021/7/27,16:30:00,5,27.1,57.1
18,0,22,163,48,18.07,1.09,1,-1,-1,1,0,-1,summer,2021/7/27,17:00:00,5,27.2,57.2
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,-1,summer,2021/7/27,17:30:00,5,26.9,58.1
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/27,18:00:00,5,26,60.8
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,1,0,summer,2021/7/31,9:00:00,6,24.7,60.3
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/31,9:30:00,6,25.2,59.9
18,0,22,163,48,18.07,1.09,1,-1,-1,-0.5,1,0,summer,2021/7/31,10:00:00,6,25.4,58.7
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,1,0,summer,2021/7/31,10:30:00,6,24.5,60.1
18,0,22,163,48,18.07,1.09,1,-1,-1,-2,0,1,summer,2021/7/31,11:00:00,6,24.1,59.6
18,0,22,163,48,18.07,1.09,1,-1,-1,-1.5,0,1,summer,2021/7/31,11:30:00,6,24.2,64.2
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,1,0,summer,2021/7/31,12:00:00,6,24.6,65
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,-1,summer,2021/7/31,14:30:00,6,24.3,62.4
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,-1,summer,2021/7/31,15:00:00,6,24.7,61.7
18,0,22,163,48,18.07,1.09,1,-1,-1,1,0,-1,summer,2021/7/31,15:30:00,6,26.5,60
18,0,22,163,48,18.07,1.09,1,-1,-1,1.5,0,-1,summer,2021/7/31,16:00:00,6,27.4,58.3
18,0,22,163,48,18.07,1.09,1,-1,-1,2,0,-1,summer,2021/7/31,16:30:00,6,27.9,57.4
18,0,22,163,48,18.07,1.09,1,-1,-1,2,0,-1,summer,2021/7/31,17:00:00,6,28.2,56.7
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/31,17:30:00,6,26.6,56
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/7/31,18:00:00,6,26.4,58
18,0,22,163,48,18.07,1.09,1,-1,-1,0,1,0,summer,2021/8/1,9:00:00,5,25.8,61.2
18,0,22,163,48,18.07,1.09,1,-1,-1,-0.5,1,0,summer,2021/8/1,9:30:00,5,23.3,61.7
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,0,1,summer,2021/8/1,10:00:00,5,23.6,61.2
18,0,22,163,48,18.07,1.09,1,-1,-1,-1,0,1,summer,2021/8/1,10:30:00,5,23.3,59.8
18,0,22,163,48,18.07,1.09,1,-1,-1,-0.5,1,0,summer,2021/8/1,11:00:00,5,23.2,59.1
18,0,22,163,48,18.07,1.09,1,-1,-1,-2,0,1,summer,2021/8/1,11:30:00,5,22.9,58.5
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,0,summer,2021/8/1,12:00:00,5,25.4,56.1
18,0,22,163,48,18.07,1.09,1,-1,-1,0.5,1,-1,summer,2021/8/1,14:30:00,5,27.4,55
18,0,22,163,48,18.07,1.09,1,-1,-1,1,0,-1,summer,2021/8/1,15:00:00,5,27.6,55.6
18,0,22,163,48,18.07,1.09,1,-1,-1,1.5,0,-1,summer,2021/8/1,15:30:00,5,27.8,55.7
18,0,22,163,48,18.07,1.09,1,-1,-1,1.8,0,-1,summer,2021/8/1,16:00:00,5,28,55.7
18,0,22,163,48,18.07,1.09,1,-1,-1,1,1,-1,summer,2021/8/1,16:30:00,5,28,55.7
18,0,22,163,48,18.07,1.09,1,-1,-1,1.5,0,-1,summer,2021/8/1,17:00:00,5,28.1,55.8
18,0,22,163,48,18.07,1.09,1,-1,-1,2,0,-1,summer,2021/8/1,17:30:00,5,28.2,55.9
18,0,22,163,48,18.07,1.09,1,-1,-1,1.5,0,-1,summer,2021/8/1,18:00:00,5,28,56.8
19,1,23,180,65,20.06,0.96,1,1,1,-1,1,3,winter,2021/1/10,10:00:00,5,22.9,16.8
19,1,23,180,65,20.06,0.96,1,1,1,0,1,2,winter,2021/1/10,10:30:00,5,24,16.4
19,1,23,180,65,20.06,0.96,1,1,1,0,1,2,winter,2021/1/10,11:00:00,5,24.6,16.3
19,1,23,180,65,20.06,0.96,1,1,1,0,1,2,winter,2021/1/10,11:30:00,5,24.9,16.2
19,1,23,180,65,20.06,0.96,1,1,1,0,1,2,winter,2021/1/10,12:00:00,5,25,16.3
19,1,23,180,65,20.06,0.96,1,1,1,0,1,2,winter,2021/1/10,14:30:00,5,25.3,13.6
19,1,23,180,65,20.06,0.96,1,1,1,1,0,1,winter,2021/1/10,15:00:00,5,25.4,14.7
19,1,23,180,65,20.06,0.96,1,1,1,1,0,1,winter,2021/1/10,15:30:00,5,25.7,15.2
19,1,23,180,65,20.06,0.96,1,1,1,2,0,1,winter,2021/1/10,16:00:00,5,25.3,15.9
19,1,23,180,65,20.06,0.96,1,1,1,1,1,2,winter,2021/1/10,16:30:00,5,25,16.5
19,1,23,180,65,20.06,0.96,1,1,1,0,1,2,winter,2021/1/10,17:00:00,5,24.9,16.8
19,1,23,180,65,20.06,0.96,1,1,1,0,1,2,winter,2021/1/10,17:30:00,5,24.7,16.8
19,1,23,180,65,20.06,0.96,1,1,1,-1,1,3,winter,2021/1/10,9:00:00,5,22.2,15.7
19,1,23,180,65,20.06,0.96,1,1,1,-1,1,3,winter,2021/1/10,9:30:00,5,22.6,16.3
19,1,23,180,65,20.06,0.96,1,1,1,2,0,1,winter,2021/1/9,10:00:00,4,26.3,16.6
19,1,23,180,65,20.06,0.96,1,1,1,3,0,1,winter,2021/1/9,10:30:00,4,27.6,16.3
19,1,23,180,65,20.06,0.96,1,1,1,1,0,2,winter,2021/1/9,11:00:00,4,27.8,15.7
19,1,23,180,65,20.06,0.96,1,1,1,2,0,1,winter,2021/1/9,11:30:00,4,27.8,16.9
19,1,23,180,65,20.06,0.96,1,1,1,3,0,1,winter,2021/1/9,12:00:00,4,28.3,16
19,1,23,180,65,20.06,0.96,1,1,1,1,1,1,winter,2021/1/9,14:30:00,4,27.7,12.4
19,1,23,180,65,20.06,0.96,1,1,1,2,0,1,winter,2021/1/9,15:00:00,4,29.4,14.3
19,1,23,180,65,20.06,0.96,1,1,1,2,0,1,winter,2021/1/9,15:30:00,4,26.8,18.8
19,1,23,180,65,20.06,0.96,1,1,1,2,0,1,winter,2021/1/9,16:00:00,4,26,20.5
19,1,23,180,65,20.06,0.96,1,1,1,2,0,1,winter,2021/1/9,16:30:00,4,25.7,22.9
19,1,23,180,65,20.06,0.96,1,1,1,1,0,1,winter,2021/1/9,17:00:00,4,25.3,22.6
19,1,23,180,65,20.06,0.96,1,1,1,1,1,2,winter,2021/1/9,17:30:00,4,25.1,23.3
19,1,23,180,65,20.06,0.96,1,1,1,0,1,2,winter,2021/1/9,9:00:00,4,22.3,14.4
19,1,23,180,65,20.06,0.96,1,1,1,2,1,1,winter,2021/1/9,9:30:00,4,22.9,18.7
19,1,24,190,65,18.01,0.96,2,1,0,0,1,0,summer,2021/7/22,9:00:00,1,24.4,66.8
19,1,24,190,65,18.01,0.96,2,1,0,0,1,0,summer,2021/7/22,9:30:00,1,24.9,66.8
19,1,24,190,65,18.01,0.96,2,1,0,-0.5,1,0,summer,2021/7/22,10:00:00,1,25,66.5
19,1,24,190,65,18.01,0.96,2,1,0,-2,1,1,summer,2021/7/22,10:30:00,1,25.3,66
19,1,24,190,65,18.01,0.96,2,1,0,-2,1,1,summer,2021/7/22,11:00:00,1,25.5,65.3
19,1,24,190,65,18.01,0.96,2,1,0,-2,0,1,summer,2021/7/22,11:30:00,1,25.7,65.2
19,1,24,190,65,18.01,0.96,2,1,0,-2,0,1,summer,2021/7/22,12:00:00,1,25.7,64.8
19,1,24,190,65,18.01,0.96,2,1,0,-2,0,1,summer,2021/7/22,14:30:00,1,25.7,64.8
19,1,24,190,65,18.01,0.96,2,1,0,1,1,0,summer,2021/7/22,15:00:00,1,25.3,64.3
19,1,24,190,65,18.01,0.96,2,1,0,0,1,1,summer,2021/7/22,15:30:00,1,22.9,65.8
19,1,24,190,65,18.01,0.96,2,1,0,-0.5,1,1,summer,2021/7/22,16:00:00,1,22.4,65.1
19,1,24,190,65,18.01,0.96,2,1,0,-1,1,1,summer,2021/7/22,16:30:00,1,22.7,67
19,1,24,190,65,18.01,0.96,2,1,0,0,1,1,summer,2021/7/22,17:00:00,1,23.2,68.3
19,1,24,190,65,18.01,0.96,2,1,0,0,1,0,summer,2021/7/22,17:30:00,1,24.8,66.2
19,1,24,190,65,18.01,0.96,2,1,0,0,1,0,summer,2021/7/22,18:00:00,1,25.3,66.2
19,1,24,190,65,18.01,0.96,2,1,0,0,1,0,summer,2021/7/24,9:00:00,5,23.7,53.6
19,1,24,190,65,18.01,0.96,2,1,0,-0.5,1,0,summer,2021/7/24,9:30:00,5,23.9,54.8
19,1,24,190,65,18.01,0.96,2,1,0,0,1,0,summer,2021/7/24,10:00:00,5,24,54.1
19,1,24,190,65,18.01,0.96,2,1,0,-0.6,1,1,summer,2021/7/24,10:30:00,5,24,53.7
19,1,24,190,65,18.01,0.96,2,1,0,-1,1,1,summer,2021/7/24,11:00:00,5,24.1,53.6
19,1,24,190,65,18.01,0.96,2,1,0,0,1,1,summer,2021/7/24,11:30:00,5,25.4,54.1
19,1,24,190,65,18.01,0.96,2,1,0,0,1,1,summer,2021/7/24,12:00:00,5,25.7,55
19,1,24,190,65,18.01,0.96,2,1,0,1.2,1,0,summer,2021/7/24,14:30:00,5,25.6,60.3
19,1,24,190,65,18.01,0.96,2,1,0,1,1,0,summer,2021/7/24,15:00:00,5,26.1,60.3
19,1,24,190,65,18.01,0.96,2,1,0,1.5,1,0,summer,2021/7/24,15:30:00,5,26.4,60.7
19,1,24,190,65,18.01,0.96,2,1,0,1,1,0,summer,2021/7/24,16:00:00,5,26.6,61.9
19,1,24,190,65,18.01,0.96,2,1,0,0.5,1,0,summer,2021/7/24,16:30:00,5,26.9,61.4
19,1,24,190,65,18.01,0.96,2,1,0,1,1,0,summer,2021/7/24,17:00:00,5,27.1,61
19,1,24,190,65,18.01,0.96,2,1,0,0.5,1,0,summer,2021/7/24,17:30:00,5,27.2,60.9
19,1,24,190,65,18.01,0.96,2,1,0,0.2,1,0,summer,2021/7/24,18:00:00,5,27.2,60.6
19,1,24,190,65,18.01,0.96,2,1,0,0.5,1,0,summer,2021/7/25,9:00:00,5,23.9,63.4
19,1,24,190,65,18.01,0.96,2,1,0,0,1,0,summer,2021/7/25,9:30:00,5,23.2,61.8
19,1,24,190,65,18.01,0.96,2,1,0,-0.2,1,0,summer,2021/7/25,10:00:00,5,22.8,60.7
19,1,24,190,65,18.01,0.96,2,1,0,-0.8,1,1,summer,2021/7/25,10:30:00,5,23,59.6
19,1,24,190,65,18.01,0.96,2,1,0,-0.5,1,1,summer,2021/7/25,11:00:00,5,24.5,59.1
19,1,24,190,65,18.01,0.96,2,1,0,0,1,1,summer,2021/7/25,11:30:00,5,25.4,57.6
19,1,24,190,65,18.01,0.96,2,1,0,-0.2,1,1,summer,2021/7/25,12:00:00,5,25.8,57.8
19,1,24,190,65,18.01,0.96,2,1,0,0,1,0,summer,2021/7/25,14:30:00,5,26.3,61.3
19,1,24,190,65,18.01,0.96,2,1,0,0.3,1,0,summer,2021/7/25,15:00:00,5,26.5,61
19,1,24,190,65,18.01,0.96,2,1,0,0.6,1,-1,summer,2021/7/25,15:30:00,5,26.7,61.5
19,1,24,190,65,18.01,0.96,2,1,0,0.8,1,-1,summer,2021/7/25,16:00:00,5,27.2,61.9
19,1,24,190,65,18.01,0.96,2,1,0,0.4,1,-1,summer,2021/7/25,16:30:00,5,27.4,61.7
