no,gender,age,height,weight,bmi,griffith,sensitivity,environment,thermal sensation,thermal comfort,thermal preference,room,seat,season,date,time,ta,hr
19,1,22,174,68,0,1.4,2,0,0.5,1,1,224,3,summer,2019/7/4,15:00:00,24.7,48.46
19,1,22,174,68,0,1.4,2,0,0,1,1,224,3,summer,2019/7/4,15:30:00,24.9,48.2
19,1,22,174,68,0,1.4,2,0,0,1,1,224,3,summer,2019/7/4,16:00:00,25,47
19,1,22,174,68,0,1.4,2,0,0,1,2,224,3,summer,2019/7/4,16:30:00,25.1,46.39
19,1,22,174,68,0,1.4,2,0,0,1,2,224,3,summer,2019/7/4,17:00:00,25.2,46.42
19,1,22,174,68,0,1.4,2,0,0,1,2,224,3,summer,2019/7/4,17:30:00,25.3,46.36
19,1,22,174,68,0,1.4,2,0,1,1,1,202,3,summer,2019/7/5,9:00:00,24.5,46.78
19,1,22,174,68,0,1.4,2,0,1,1,1,202,3,summer,2019/7/5,9:30:00,25.3,54.53
19,1,22,174,68,0,1.4,2,0,0,1,3,202,3,summer,2019/7/5,10:00:00,24.4,51.81
19,1,22,174,68,0,1.4,2,0,0,1,3,202,3,summer,2019/7/5,10:30:00,24.2,52
19,1,22,174,68,0,1.4,2,0,0,1,3,202,3,summer,2019/7/5,11:00:00,23.9,52.28
19,1,22,174,68,0,1.4,2,0,0,1,2,202,3,summer,2019/7/5,11:30:00,24.7,53.82
19,1,22,174,68,0,1.4,2,0,0,1,1,202,3,summer,2019/7/5,12:00:00,25.2,54.68
19,1,22,174,68,0,1.4,2,0,0.5,1,1,202,2,summer,2019/7/5,14:30:00,26.1,53.22
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/5,15:00:00,25.3,54.75
19,1,22,174,68,0,1.4,2,0,0,1,2,202,2,summer,2019/7/5,15:30:00,25,55.4
19,1,22,174,68,0,1.4,2,0,0,1,1,202,2,summer,2019/7/5,16:00:00,24.9,55.66
19,1,22,174,68,0,1.4,2,0,0,1,1,202,2,summer,2019/7/5,16:30:00,24.9,55.25
19,1,22,174,68,0,1.4,2,0,0,1,1,202,2,summer,2019/7/5,17:00:00,24.6,53.59
19,1,22,174,68,0,1.4,2,0,0,1,1,202,2,summer,2019/7/5,17:30:00,24.5,53.96
19,1,22,174,68,0,1.4,2,0,0.5,1,1,202,5,summer,2019/7/9,9:00:00,25.8,61.11
19,1,22,174,68,0,1.4,2,0,0.5,1,1,202,5,summer,2019/7/9,9:30:00,25.2,58.58
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/9,10:00:00,24.5,55.59
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/9,10:30:00,24.2,53.95
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/9,11:00:00,24.1,55.13
19,1,22,174,68,0,1.4,2,0,-0.5,1,3,202,5,summer,2019/7/9,11:30:00,23.9,55.08
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/9,12:00:00,24.9,56.45
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/9,14:30:00,24.7,57.26
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/9,15:00:00,24.6,56.41
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/9,15:30:00,24.3,58.59
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/9,16:00:00,24.6,56.32
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/9,16:30:00,25.3,57.64
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/9,17:00:00,25.5,58.07
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/9,17:30:00,25.6,58.59
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,9:00:00,25.4,56.36
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,9:30:00,24.5,53.18
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,10:00:00,24.1,53.08
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,10:30:00,23.9,52.46
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,11:00:00,23.9,53.09
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,11:30:00,24.6,54.02
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/11,12:00:00,25.1,55.53
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,14:30:00,23.6,52.89
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,15:00:00,24.5,54.14
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,15:30:00,24.9,54.89
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/11,16:00:00,25.2,56.03
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/11,16:30:00,25.4,56.91
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/11,17:00:00,25.6,57.61
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/11,17:30:00,25.7,58.53
19,1,22,174,68,0,1.4,2,0,0,2,1,202,5,summer,2019/7/15,9:00:00,26.5,55.54
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,9:30:00,26,55.56
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,10:00:00,25.5,54.51
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,10:30:00,25.2,53.64
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,11:00:00,25,53.71
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,11:30:00,24.9,54.27
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,12:00:00,24.8,54.84
19,1,22,174,68,0,1.4,2,0,0,2,1,202,5,summer,2019/7/15,14:30:00,24.8,57.89
19,1,22,174,68,0,1.4,2,0,0,2,1,202,5,summer,2019/7/15,15:00:00,25.2,58.53
19,1,22,174,68,0,1.4,2,0,0,1,1,202,5,summer,2019/7/15,15:30:00,25.6,57.82
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,16:00:00,25.8,56.66
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,16:30:00,26,56.44
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,17:00:00,26.1,56.01
19,1,22,174,68,0,1.4,2,0,0,1,3,202,5,summer,2019/7/15,17:30:00,26.2,54.59
19,1,22,174,68,0,1.4,2,0,0,1,1,202,2,summer,2019/7/25,9:00:00,25.2,61.7
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,9:30:00,24.8,57.42
19,1,22,174,68,0,1.4,2,0,0,1,1,202,2,summer,2019/7/25,10:00:00,24.4,56.05
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,10:30:00,24.2,55.5
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,11:00:00,24,54.88
19,1,22,174,68,0,1.4,2,0,0,1,1,202,2,summer,2019/7/25,11:30:00,24,55.2
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,12:00:00,23.9,56.32
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,14:30:00,24.1,59.34
19,1,22,174,68,0,1.4,2,0,0,1,1,202,2,summer,2019/7/25,15:00:00,24,59.07
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,15:30:00,23.8,57.88
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,16:00:00,23.8,57.73
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,16:30:00,23.8,57.87
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,17:00:00,23.7,56.78
19,1,22,174,68,0,1.4,2,0,0,1,3,202,2,summer,2019/7/25,17:30:00,23.7,57.21
2,1,24,172,78,0,1.45,1,0,2,2,1,217,1,summer,2019/7/15,9:00:00,28.5,54.89
2,1,24,172,78,0,1.45,1,0,1,2,1,217,1,summer,2019/7/15,9:30:00,28.3,52.29
2,1,24,172,78,0,1.45,1,0,0.5,1,1,217,1,summer,2019/7/15,10:00:00,27.1,47.83
2,1,24,172,78,0,1.45,1,0,0.5,1,1,217,1,summer,2019/7/15,10:30:00,26.6,47.21
2,1,24,172,78,0,1.45,1,0,0,1,1,217,1,summer,2019/7/15,11:00:00,26.4,46.63
2,1,24,172,78,0,1.45,1,0,0,1,1,217,1,summer,2019/7/15,11:30:00,26.2,46.67
2,1,24,172,78,0,1.45,1,0,0,1,1,217,1,summer,2019/7/15,12:00:00,26.2,46.97
2,1,24,172,78,0,1.45,1,0,0,1,2,217,1,summer,2019/7/15,14:30:00,25.7,46.74
2,1,24,172,78,0,1.45,1,0,0,1,2,217,1,summer,2019/7/15,15:00:00,25.8,46.45
2,1,24,172,78,0,1.45,1,0,0,1,2,217,1,summer,2019/7/15,15:30:00,25.7,46.7
2,1,24,172,78,0,1.45,1,0,0,1,2,217,1,summer,2019/7/15,16:00:00,25.8,46.97
2,1,24,172,78,0,1.45,1,0,0,1,2,217,1,summer,2019/7/15,16:30:00,25.5,47.13
2,1,24,172,78,0,1.45,1,0,0,1,2,217,1,summer,2019/7/15,17:00:00,25.6,47.26
2,1,24,172,78,0,1.45,1,0,0,1,2,217,1,summer,2019/7/15,17:30:00,25.5,47.41
2,1,24,172,78,0,1.45,1,0,1,2,1,202,2,summer,2019/7/18,9:00:00,26.1,62.85
2,1,24,172,78,0,1.45,1,0,1,2,1,202,2,summer,2019/7/18,9:30:00,25.7,63.12
2,1,24,172,78,0,1.45,1,0,0.5,2,1,202,2,summer,2019/7/18,10:00:00,25.2,60.94
2,1,24,172,78,0,1.45,1,0,0,1,2,202,2,summer,2019/7/18,10:30:00,25,60.49
2,1,24,172,78,0,1.45,1,0,0,1,2,202,2,summer,2019/7/18,11:00:00,24.7,57.17
2,1,24,172,78,0,1.45,1,0,0,1,2,202,2,summer,2019/7/18,11:30:00,24.3,55.72
2,1,24,172,78,0,1.45,1,0,0,1,2,202,2,summer,2019/7/18,12:00:00,24.3,55.3
2,1,24,172,78,0,1.45,1,0,0,1,1,202,2,summer,2019/7/18,14:30:00,25.4,59.95
2,1,24,172,78,0,1.45,1,0,0,1,1,202,2,summer,2019/7/18,15:00:00,24.3,59.22
2,1,24,172,78,0,1.45,1,0,0,1,1,202,2,summer,2019/7/18,15:30:00,24.3,60.74
2,1,24,172,78,0,1.45,1,0,0.5,1,1,202,2,summer,2019/7/18,16:00:00,24.5,54.96
2,1,24,172,78,0,1.45,1,0,0,1,2,202,2,summer,2019/7/18,16:30:00,24.2,54.86
2,1,24,172,78,0,1.45,1,0,0,1,1,202,2,summer,2019/7/18,17:00:00,24.9,56.4
2,1,24,172,78,0,1.45,1,0,0,1,1,202,2,summer,2019/7/18,17:30:00,25.4,58.72
2,1,24,172,78,0,1.45,1,0,-0.5,2,3,202,2,summer,2019/7/22,9:00:00,26,74.08
2,1,24,172,78,0,1.45,1,0,-0.5,2,3,202,2,summer,2019/7/22,9:30:00,25.5,69.56
2,1,24,172,78,0,1.45,1,0,0,1,2,202,2,summer,2019/7/22,10:00:00,25.1,68.27
2,1,24,172,78,0,1.45,1,0,-0.5,1,2,202,2,summer,2019/7/22,10:30:00,24.7,62.94
2,1,24,172,78,0,1.45,1,0,-0.5,1,2,202,2,summer,2019/7/22,11:00:00,24.6,62.06
2,1,24,172,78,0,1.45,1,0,-0.5,2,3,202,2,summer,2019/7/22,11:30:00,24.4,61.43
2,1,24,172,78,0,1.45,1,0,0,1,1,202,2,summer,2019/7/22,12:00:00,24.7,68.03
2,1,24,172,78,0,1.45,1,0,1,2,1,202,2,summer,2019/7/22,14:30:00,25.6,61.91
2,1,24,172,78,0,1.45,1,0,1,2,1,202,2,summer,2019/7/22,15:00:00,25.7,62.27
2,1,24,172,78,0,1.45,1,0,0.5,2,2,202,2,summer,2019/7/22,15:30:00,25.6,60.6
2,1,24,172,78,0,1.45,1,0,0.5,2,2,202,2,summer,2019/7/22,16:00:00,25.5,61.84
2,1,24,172,78,0,1.45,1,0,0.5,2,2,202,2,summer,2019/7/22,16:30:00,25.6,61.86
2,1,24,172,78,0,1.45,1,0,-0.5,1,2,202,2,summer,2019/7/22,17:00:00,25.3,62.53
2,1,24,172,78,0,1.45,1,0,0.5,2,1,202,2,summer,2019/7/22,17:30:00,25.5,63.16
2,1,24,172,78,0,1.45,1,0,0,1,2,202,3,summer,2019/7/23,9:00:00,25.3,61.77
2,1,24,172,78,0,1.45,1,0,0,1,2,202,3,summer,2019/7/23,9:30:00,24.6,57.96
2,1,24,172,78,0,1.45,1,0,0,1,2,202,3,summer,2019/7/23,10:00:00,24.2,56.91
2,1,24,172,78,0,1.45,1,0,0,1,2,202,3,summer,2019/7/23,10:30:00,24,57.04
2,1,24,172,78,0,1.45,1,0,0,1,2,202,3,summer,2019/7/23,11:00:00,23.9,57.1
2,1,24,172,78,0,1.45,1,0,-0.5,2,3,202,3,summer,2019/7/23,11:30:00,23.7,56.05
2,1,24,172,78,0,1.45,1,0,-0.5,1,3,202,3,summer,2019/7/23,12:00:00,23.7,56.7
2,1,24,172,78,0,1.45,1,0,0.5,2,1,202,3,summer,2019/7/23,14:30:00,25.1,59.51
2,1,24,172,78,0,1.45,1,0,0,1,1,202,3,summer,2019/7/23,15:00:00,24.4,56.88
2,1,24,172,78,0,1.45,1,0,0,1,2,202,3,summer,2019/7/23,15:30:00,24.2,57.25
2,1,24,172,78,0,1.45,1,0,0,1,2,202,3,summer,2019/7/23,16:00:00,24,57.45
2,1,24,172,78,0,1.45,1,0,0,1,1,202,3,summer,2019/7/23,16:30:00,24,57.9
2,1,24,172,78,0,1.45,1,0,0.5,1,1,202,3,summer,2019/7/23,17:00:00,24,57.61
2,1,24,172,78,0,1.45,1,0,0,1,2,202,3,summer,2019/7/23,17:30:00,23.9,58.37
20,0,23,163,52,0,1.14,2,1,-1,1,3,224,4,summer,2019/7/4,9:00:00,23.9,53.47
20,0,23,163,52,0,1.14,2,1,-1.5,1,3,224,4,summer,2019/7/4,9:30:00,23.3,53.57
20,0,23,163,52,0,1.14,2,1,0,1,2,224,4,summer,2019/7/4,10:00:00,22.9,52.47
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,224,4,summer,2019/7/4,10:30:00,22.4,52.21
20,0,23,163,52,0,1.14,2,1,-1.5,2,3,224,4,summer,2019/7/4,11:00:00,22.2,53.02
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,224,4,summer,2019/7/4,11:30:00,23.3,55.71
20,0,23,163,52,0,1.14,2,1,0,1,2,224,4,summer,2019/7/4,12:00:00,23.8,53.12
20,0,23,163,52,0,1.14,2,1,0,1,3,224,4,summer,2019/7/4,14:30:00,24.4,48.35
20,0,23,163,52,0,1.14,2,1,0,1,1,224,4,summer,2019/7/4,15:00:00,24.7,48.46
20,0,23,163,52,0,1.14,2,1,0,1,1,224,3,summer,2019/7/4,15:30:00,24.9,48.06
20,0,23,163,52,0,1.14,2,1,0,1,1,224,3,summer,2019/7/4,16:00:00,25,47
20,0,23,163,52,0,1.14,2,1,0,1,1,224,4,summer,2019/7/4,16:30:00,25.1,46.39
20,0,23,163,52,0,1.14,2,1,0,1,1,224,4,summer,2019/7/4,17:00:00,25.2,46.42
20,0,23,163,52,0,1.14,2,1,0,1,1,224,4,summer,2019/7/4,17:30:00,25.3,46.36
20,0,23,163,52,0,1.14,2,1,1.5,1,1,202,2,summer,2019/7/5,9:00:00,25.9,55.09
20,0,23,163,52,0,1.14,2,1,0,1,1,202,2,summer,2019/7/5,9:30:00,25,53.69
20,0,23,163,52,0,1.14,2,1,0,1,3,202,2,summer,2019/7/5,10:00:00,24.4,51.56
20,0,23,163,52,0,1.14,2,1,0,1,3,202,2,summer,2019/7/5,10:30:00,24.2,52
20,0,23,163,52,0,1.14,2,1,0,1,3,202,2,summer,2019/7/5,11:00:00,23.9,52.28
20,0,23,163,52,0,1.14,2,1,0,1,2,224,2,summer,2019/7/5,11:30:00,24.7,52.47
20,0,23,163,52,0,1.14,2,1,0,1,2,202,2,summer,2019/7/5,12:00:00,25.2,54.68
20,0,23,163,52,0,1.14,2,1,1,2,1,202,3,summer,2019/7/5,14:30:00,26.1,53.04
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,3,summer,2019/7/5,15:00:00,25.3,54.75
20,0,23,163,52,0,1.14,2,1,0,1,2,202,3,summer,2019/7/5,15:30:00,25,55.4
20,0,23,163,52,0,1.14,2,1,0,1,1,202,3,summer,2019/7/5,16:00:00,24.9,55.66
20,0,23,163,52,0,1.14,2,1,0,1,2,202,3,summer,2019/7/5,16:30:00,24.9,55.25
20,0,23,163,52,0,1.14,2,1,0,1,2,202,3,summer,2019/7/5,17:00:00,24.6,53.59
20,0,23,163,52,0,1.14,2,1,0,1,2,202,3,summer,2019/7/5,17:30:00,24.5,53.96
20,0,23,163,52,0,1.14,2,1,1.5,2,1,202,4,summer,2019/7/9,9:00:00,25.2,58.44
20,0,23,163,52,0,1.14,2,1,1.5,2,1,202,4,summer,2019/7/9,9:30:00,25.2,58.44
20,0,23,163,52,0,1.14,2,1,0,1,1,202,4,summer,2019/7/9,10:00:00,24.5,55.59
20,0,23,163,52,0,1.14,2,1,0,1,3,202,4,summer,2019/7/9,10:30:00,24.3,53.98
20,0,23,163,52,0,1.14,2,1,0,1,3,202,4,summer,2019/7/9,11:00:00,24.1,55.13
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,4,summer,2019/7/9,11:30:00,24,55.19
20,0,23,163,52,0,1.14,2,1,0,1,2,202,4,summer,2019/7/9,12:00:00,24.9,56.45
20,0,23,163,52,0,1.14,2,1,0,1,1,202,4,summer,2019/7/9,14:30:00,24.7,57.17
20,0,23,163,52,0,1.14,2,1,0,1,3,202,4,summer,2019/7/9,15:00:00,24.6,56.47
20,0,23,163,52,0,1.14,2,1,0,1,2,202,4,summer,2019/7/9,15:30:00,24.4,58.37
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,4,summer,2019/7/9,16:00:00,24.6,56.32
20,0,23,163,52,0,1.14,2,1,0,1,2,202,4,summer,2019/7/9,16:30:00,25.3,57.64
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,4,summer,2019/7/9,17:00:00,25.5,58.07
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,4,summer,2019/7/9,17:30:00,25.6,58.62
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,4,summer,2019/7/11,9:00:00,24.7,54.72
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,4,summer,2019/7/11,9:30:00,24.7,54.72
20,0,23,163,52,0,1.14,2,1,0,1,3,202,4,summer,2019/7/11,10:00:00,24.1,53.08
20,0,23,163,52,0,1.14,2,1,-1,2,3,202,4,summer,2019/7/11,10:30:00,23.9,52.34
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,4,summer,2019/7/11,11:00:00,23.9,53.19
20,0,23,163,52,0,1.14,2,1,0,1,2,202,4,summer,2019/7/11,11:30:00,24.7,54.2
20,0,23,163,52,0,1.14,2,1,0,1,2,202,4,summer,2019/7/11,12:00:00,25.1,55.53
20,0,23,163,52,0,1.14,2,1,0,1,3,202,4,summer,2019/7/11,14:30:00,23.6,52.89
20,0,23,163,52,0,1.14,2,1,0,1,3,202,4,summer,2019/7/11,15:00:00,24.5,54.12
20,0,23,163,52,0,1.14,2,1,0,1,3,202,4,summer,2019/7/11,15:30:00,24.9,54.89
20,0,23,163,52,0,1.14,2,1,0,1,1,202,4,summer,2019/7/11,16:00:00,25.2,56.03
20,0,23,163,52,0,1.14,2,1,0,1,1,202,4,summer,2019/7/11,16:30:00,25.4,56.91
20,0,23,163,52,0,1.14,2,1,0,1,1,202,4,summer,2019/7/11,17:00:00,25.6,57.61
20,0,23,163,52,0,1.14,2,1,0,1,1,202,4,summer,2019/7/11,17:30:00,25.7,58.53
20,0,23,163,52,0,1.14,2,1,1.5,2,1,202,3,summer,2019/7/15,9:00:00,26.5,55.5
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,3,summer,2019/7/15,9:30:00,26,55.56
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,3,summer,2019/7/15,10:00:00,25.5,54.51
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,3,summer,2019/7/15,10:30:00,25.2,53.64
20,0,23,163,52,0,1.14,2,1,0,1,1,202,3,summer,2019/7/15,11:00:00,25,53.67
20,0,23,163,52,0,1.14,2,1,0,1,2,202,3,summer,2019/7/15,11:30:00,24.9,54.22
20,0,23,163,52,0,1.14,2,1,0,1,3,202,3,summer,2019/7/15,12:00:00,24.8,54.84
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,3,summer,2019/7/15,14:30:00,24.9,57.96
20,0,23,163,52,0,1.14,2,1,0.5,1,1,202,3,summer,2019/7/15,15:00:00,24.9,57.96
20,0,23,163,52,0,1.14,2,1,1,2,1,202,3,summer,2019/7/15,15:30:00,25.6,57.82
20,0,23,163,52,0,1.14,2,1,1,1,1,202,3,summer,2019/7/15,16:00:00,25.8,56.68
20,0,23,163,52,0,1.14,2,1,0,1,1,202,3,summer,2019/7/15,16:30:00,26,56.44
20,0,23,163,52,0,1.14,2,1,0,1,1,202,3,summer,2019/7/15,17:00:00,26.1,56.01
20,0,23,163,52,0,1.14,2,1,0,1,3,202,3,summer,2019/7/15,17:30:00,26.2,54.59
20,0,23,163,52,0,1.14,2,1,0,1,1,202,3,summer,2019/7/25,9:00:00,25.2,60.81
20,0,23,163,52,0,1.14,2,1,0,1,1,202,3,summer,2019/7/25,9:30:00,24.8,57.42
20,0,23,163,52,0,1.14,2,1,0,1,1,202,3,summer,2019/7/25,10:00:00,24.4,56.05
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,3,summer,2019/7/25,10:30:00,24.2,55.39
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,3,summer,2019/7/25,11:00:00,24,54.88
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,3,summer,2019/7/25,11:30:00,23.9,55.14
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,3,summer,2019/7/25,12:00:00,23.9,56.32
20,0,23,163,52,0,1.14,2,1,0,1,3,202,3,summer,2019/7/25,14:30:00,24.1,59.34
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,3,summer,2019/7/25,15:00:00,24,59.07
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,3,summer,2019/7/25,15:30:00,23.8,57.88
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,3,summer,2019/7/25,16:00:00,23.8,57.73
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,3,summer,2019/7/25,16:30:00,23.8,57.87
20,0,23,163,52,0,1.14,2,1,-0.5,1,3,202,3,summer,2019/7/25,17:00:00,23.7,56.78
20,0,23,163,52,0,1.14,2,1,-1,2,3,202,3,summer,2019/7/25,17:30:00,23.7,57.21
21,1,25,180,62,0,1.05,2,1,1,1,1,224,1,summer,2019/7/4,9:00:00,24.4,55.26
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/4,9:30:00,23.3,53.75
21,1,25,180,62,0,1.05,2,1,-0.5,1,2,224,1,summer,2019/7/4,10:00:00,22.9,52.62
21,1,25,180,62,0,1.05,2,1,-1,1,3,224,1,summer,2019/7/4,10:30:00,22.5,52.27
21,1,25,180,62,0,1.05,2,1,-1.5,2,3,224,1,summer,2019/7/4,11:00:00,22.2,53.02
21,1,25,180,62,0,1.05,2,1,-0.5,2,3,224,1,summer,2019/7/4,11:30:00,23.3,55.71
21,1,25,180,62,0,1.05,2,1,-0.5,2,3,224,1,summer,2019/7/4,12:00:00,23.8,53.12
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/4,14:30:00,24.4,47.87
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/4,15:00:00,24.6,48.26
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/4,15:30:00,24.9,48.2
21,1,25,180,62,0,1.05,2,1,0,1,1,224,1,summer,2019/7/4,16:00:00,25,47
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/4,16:30:00,25.1,46.32
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/4,17:00:00,25.2,46.44
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/4,17:30:00,25.3,46.35
21,1,25,180,62,0,1.05,2,1,1,2,1,224,1,summer,2019/7/5,9:00:00,24.5,46.78
21,1,25,180,62,0,1.05,2,1,0,1,1,224,1,summer,2019/7/5,9:30:00,23.9,50.7
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/5,10:00:00,23.5,51.78
21,1,25,180,62,0,1.05,2,1,-0.5,1,2,224,1,summer,2019/7/5,10:30:00,23.4,52.09
21,1,25,180,62,0,1.05,2,1,-0.5,1,2,224,1,summer,2019/7/5,11:00:00,23.4,52.25
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/5,11:30:00,24.7,52.47
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/5,12:00:00,25.3,53.15
21,1,25,180,62,0,1.05,2,1,1,2,1,224,1,summer,2019/7/5,14:30:00,25.9,47.79
21,1,25,180,62,0,1.05,2,1,0,1,2,224,1,summer,2019/7/5,15:00:00,25,48.71
21,1,25,180,62,0,1.05,2,1,0.5,1,1,224,1,summer,2019/7/5,15:30:00,26,50.5
21,1,25,180,62,0,1.05,2,1,0.5,2,1,224,1,summer,2019/7/5,16:00:00,26.4,51.31
21,1,25,180,62,0,1.05,2,1,1,1,1,224,1,summer,2019/7/5,16:30:00,26.6,51.41
21,1,25,180,62,0,1.05,2,1,1,1,1,224,1,summer,2019/7/5,17:00:00,26.9,52.46
21,1,25,180,62,0,1.05,2,1,1,2,1,224,1,summer,2019/7/5,17:30:00,27,52.29
21,1,25,180,62,0,1.05,2,1,1.5,2,1,202,1,summer,2019/7/9,9:00:00,25.8,61.11
21,1,25,180,62,0,1.05,2,1,0.5,1,1,202,1,summer,2019/7/9,9:30:00,25.2,58.44
21,1,25,180,62,0,1.05,2,1,0,1,2,202,1,summer,2019/7/9,10:00:00,24.5,55.59
21,1,25,180,62,0,1.05,2,1,-0.5,1,3,202,1,summer,2019/7/9,10:30:00,24.2,53.95
21,1,25,180,62,0,1.05,2,1,-1.5,2,3,202,1,summer,2019/7/9,11:00:00,24.1,55.13
21,1,25,180,62,0,1.05,2,1,-1.5,2,3,202,1,summer,2019/7/9,11:30:00,24,54.63
21,1,25,180,62,0,1.05,2,1,0,1,3,202,1,summer,2019/7/9,12:00:00,24.9,56.45
21,1,25,180,62,0,1.05,2,1,-0.5,1,3,202,1,summer,2019/7/9,14:30:00,24.9,57.57
21,1,25,180,62,0,1.05,2,1,-0.5,1,3,202,1,summer,2019/7/9,15:00:00,24.6,56.56
21,1,25,180,62,0,1.05,2,1,0,1,2,202,1,summer,2019/7/9,15:30:00,24.3,57.75
21,1,25,180,62,0,1.05,2,1,0,1,3,202,1,summer,2019/7/9,16:00:00,24.6,56.32
21,1,25,180,62,0,1.05,2,1,0,1,2,202,1,summer,2019/7/9,16:30:00,25.1,57.13
